term,valence,source
preciously,2.2,vader_base
preciousness,1.9,vader_base
prejudiced,-1.9,vader_base
prejudices,-1.8,vader_base
prejudicially,-1.5,vader_base
prejudicialness,-2.4,vader_base
prejudicing,-1.8,vader_base
prepared,0.9,vader_base
pressureless,1.0,vader_base
pressures,-1.3,vader_base
pressuring,-1.4,vader_base
pressurise,-0.6,vader_base
pressurised,-0.4,vader_base
pressurises,-0.8,vader_base
pressurising,-0.6,vader_base
pressurizations,-0.3,vader_base
pressurized,0.1,vader_base
pressurizer,0.1,vader_base
pressurizers,-0.7,vader_base
pressurizes,-0.2,vader_base
pressurizing,-0.2,vader_base
pretending,0.4,vader_base
pretends,-0.4,vader_base
prettied,1.6,vader_base
prettier,2.1,vader_base
pretties,1.7,vader_base
prettiest,2.7,vader_base
prevented,0.1,vader_base
preventing,-0.1,vader_base
prevents,0.3,vader_base
pricked,-0.6,vader_base
pricker,-0.3,vader_base
prickers,-0.2,vader_base
pricket,-0.5,vader_base
prickets,0.3,vader_base
pricking,-0.9,vader_base
prickle,-1.0,vader_base
prickled,-0.2,vader_base
prickles,-0.8,vader_base
pricklier,-1.6,vader_base
prickliest,-1.4,vader_base
prickliness,-0.6,vader_base
prickling,-0.8,vader_base
pricks,-0.9,vader_base
pricky,-0.6,vader_base
prisoners,-2.3,vader_base
privileges,1.6,vader_base
privileging,0.7,vader_base
prized,2.4,vader_base
prizefight,-0.1,vader_base
prizefighter,1.0,vader_base
prizefighters,-0.1,vader_base
prizefighting,0.4,vader_base
prizefights,0.3,vader_base
prizer,1.0,vader_base
prizers,0.8,vader_base
prizes,2.0,vader_base
prizewinner,2.3,vader_base
prizewinners,2.4,vader_base
prizewinning,3.0,vader_base
problematically,-2.0,vader_base
problematics,-1.3,vader_base
problems,-1.7,vader_base
profitabilities,1.1,vader_base
profitableness,2.4,vader_base
profited,1.3,vader_base
profiteered,-0.5,vader_base
profiteers,0.5,vader_base
profiter,0.7,vader_base
profiterole,0.4,vader_base
profiteroles,0.5,vader_base
profiting,1.6,vader_base
profits,1.9,vader_base
profitwise,0.9,vader_base
promiscuities,-0.8,vader_base
promiscuity,-1.8,vader_base
promiscuous,-0.3,vader_base
promiscuously,-1.5,vader_base
promiscuousness,-0.9,vader_base
promise,1.3,vader_base
promisee,0.8,vader_base
promisees,1.1,vader_base
promiser,1.3,vader_base
promisers,1.6,vader_base
promises,1.6,vader_base
promisingly,1.2,vader_base
promisor,1.0,vader_base
promisors,0.4,vader_base
promissory,0.9,vader_base
promoted,1.8,vader_base
promotes,1.4,vader_base
promoting,1.5,vader_base
prosecuted,-1.6,vader_base
prosecutes,-1.8,vader_base
prospects,1.2,vader_base
protect,1.6,vader_base
protected,1.9,vader_base
protects,1.3,vader_base
protested,-0.5,vader_base
protesters,-0.9,vader_base
protesting,-1.8,vader_base
protests,-0.9,vader_base
prouder,2.2,vader_base
proudest,2.6,vader_base
proudful,1.9,vader_base
proudhearted,1.4,vader_base
proudly,2.6,vader_base
provoked,-1.1,vader_base
provokes,-1.3,vader_base
provoking,-0.8,vader_base
pseudoscience,-1.2,vader_base
ptl,2.6,vader_base
pu,-1.1,vader_base
puke,-2.4,vader_base
puked,-1.8,vader_base
pukes,-1.9,vader_base
puking,-1.8,vader_base
pukka,2.8,vader_base
punishabilities,-1.7,vader_base
punishability,-1.6,vader_base
punished,-2.0,vader_base
punisher,-1.9,vader_base
punishers,-2.6,vader_base
punishes,-2.1,vader_base
punishing,-2.6,vader_base
punishments,-1.8,vader_base
puzzled,-0.7,vader_base
qq,-2.2,vader_base
qt,1.8,vader_base
quaking,-1.5,vader_base
questioned,-0.4,vader_base
r&r,2.4,vader_base
racism,-3.1,vader_base
racist,-3.0,vader_base
racists,-2.5,vader_base
radian,0.4,vader_base
radiance,1.4,vader_base
radiances,1.1,vader_base
radiancies,0.8,vader_base
radiancy,1.4,vader_base
radians,0.2,vader_base
radiant,2.1,vader_base
radiantly,1.3,vader_base
radiants,1.2,vader_base
raged,-2.0,vader_base
ragee,-0.4,vader_base
rageful,-2.8,vader_base
rages,-2.1,vader_base
raging,-2.4,vader_base
rainy,-0.3,vader_base
rancid,-2.5,vader_base
rancidity,-2.6,vader_base
rancidly,-2.5,vader_base
rancidness,-2.6,vader_base
rancidnesses,-1.6,vader_base
rant,-1.4,vader_base
ranter,-1.2,vader_base
ranters,-1.2,vader_base
rants,-1.3,vader_base
rape,-3.7,vader_base
raped,-3.6,vader_base
raper,-3.4,vader_base
rapers,-3.6,vader_base
rapes,-3.5,vader_base
rapeseeds,-0.5,vader_base
raping,-3.8,vader_base
rapist,-3.9,vader_base
rapists,-3.3,vader_base
rapture,0.6,vader_base
raptured,0.9,vader_base
raptures,0.7,vader_base
rapturous,1.7,vader_base
ratified,0.6,vader_base
reached,0.4,vader_base
reaches,0.2,vader_base
reaching,0.8,vader_base
reassurances,1.4,vader_base
reassured,1.7,vader_base
reassures,1.5,vader_base
reassuringly,1.8,vader_base
rebeldom,-1.5,vader_base
rebelled,-1.0,vader_base
rebelling,-1.1,vader_base
rebellions,-1.1,vader_base
rebelliously,-1.8,vader_base
rebelliousness,-1.2,vader_base
rebels,-0.8,vader_base
recommended,0.8,vader_base
recommends,0.9,vader_base
redeemed,1.3,vader_base
reek,-2.4,vader_base
reeked,-2.0,vader_base
reeker,-1.7,vader_base
reekers,-1.5,vader_base
reeking,-2.0,vader_base
refused,-1.2,vader_base
refusing,-1.7,vader_base
regretful,-1.9,vader_base
regretfully,-1.9,vader_base
regretfulness,-1.6,vader_base
regrets,-1.5,vader_base
regrettably,-2.0,vader_base
regretted,-1.6,vader_base
regretter,-1.6,vader_base
regretters,-2.0,vader_base
regretting,-1.7,vader_base
reinvigorates,1.8,vader_base
reinvigorating,1.7,vader_base
reinvigoration,2.2,vader_base
rejected,-2.3,vader_base
rejectee,-2.3,vader_base
rejectees,-1.8,vader_base
rejecter,-1.6,vader_base
rejecters,-1.8,vader_base
rejecting,-2.0,vader_base
rejectingly,-1.7,vader_base
rejections,-2.1,vader_base
rejective,-1.8,vader_base
rejector,-1.8,vader_base
rejects,-2.2,vader_base
rejoiced,2.0,vader_base
rejoices,2.1,vader_base
rejoicing,2.8,vader_base
relaxant,1.0,vader_base
relaxants,0.7,vader_base
relaxations,1.0,vader_base
relaxedly,1.5,vader_base
relaxedness,2.0,vader_base
relaxer,1.6,vader_base
relaxers,1.4,vader_base
relaxes,1.5,vader_base
relaxin,1.7,vader_base
relaxing,2.2,vader_base
relaxins,1.2,vader_base
reliefs,1.3,vader_base
relievable,1.1,vader_base
relieved,1.6,vader_base
relievedly,1.4,vader_base
reliever,1.5,vader_base
relievers,1.0,vader_base
relieves,1.5,vader_base
relieving,1.5,vader_base
relievo,1.3,vader_base
relishing,1.6,vader_base
reluctancy,-1.6,vader_base
reluctantly,-0.4,vader_base
remorse,-1.1,vader_base
remorseful,-0.9,vader_base
remorsefully,-0.7,vader_base
remorsefulness,-0.7,vader_base
remorseless,-2.3,vader_base
remorselessly,-2.0,vader_base
remorselessness,-2.8,vader_base
represses,-1.3,vader_base
repressible,-1.5,vader_base
repressing,-1.8,vader_base
repressions,-1.7,vader_base
repressively,-1.7,vader_base
repressiveness,-1.0,vader_base
repressor,-1.4,vader_base
repressors,-2.2,vader_base
repressurize,-0.3,vader_base
repressurized,0.1,vader_base
repressurizes,0.1,vader_base
repressurizing,-0.1,vader_base
repulse,-2.8,vader_base
repulsed,-2.2,vader_base
rescued,1.8,vader_base
rescues,1.3,vader_base
resented,-1.6,vader_base
resentence,-1.0,vader_base
resentenced,-0.8,vader_base
resentences,-0.6,vader_base
resentencing,0.2,vader_base
resentfully,-1.4,vader_base
resentfulness,-2.0,vader_base
resenting,-1.2,vader_base
resentments,-1.9,vader_base
resents,-1.2,vader_base
resignations,-1.2,vader_base
resigned,-1.0,vader_base
resignedly,-0.7,vader_base
resignedness,-0.8,vader_base
resigner,-1.2,vader_base
resigners,-1.0,vader_base
resigning,-0.9,vader_base
resigns,-1.3,vader_base
resolute,1.1,vader_base
resolvable,1.0,vader_base
resolved,0.7,vader_base
resolvent,0.7,vader_base
resolvents,0.4,vader_base
resolver,0.7,vader_base
resolvers,1.4,vader_base
resolves,0.7,vader_base
resolving,1.6,vader_base
respectabilities,1.8,vader_base
respectableness,1.2,vader_base
respectably,1.7,vader_base
respecter,2.1,vader_base
respecters,1.6,vader_base
respectfully,1.7,vader_base
respectfulness,1.9,vader_base
respectfulnesses,1.3,vader_base
respecting,2.2,vader_base
respective,1.8,vader_base
respectively,1.4,vader_base
respectiveness,1.1,vader_base
respects,1.3,vader_base
restful,1.5,vader_base
restlessly,-1.4,vader_base
restlessness,-1.2,vader_base
restore,1.2,vader_base
restored,1.4,vader_base
restores,1.2,vader_base
restoring,1.2,vader_base
restricted,-1.6,vader_base
restricting,-1.6,vader_base
restricts,-1.3,vader_base
retained,0.1,vader_base
retarded,-2.7,vader_base
revenged,-0.9,vader_base
revengeful,-2.4,vader_base
revengefully,-1.4,vader_base
revengefulness,-2.2,vader_base
revenger,-2.1,vader_base
revengers,-2.0,vader_base
revenges,-1.9,vader_base
revered,2.3,vader_base
revives,1.6,vader_base
rewardable,2.0,vader_base
rewarder,1.6,vader_base
rewarders,1.9,vader_base
rewardingly,2.4,vader_base
richened,1.9,vader_base
richening,1.0,vader_base
richens,0.8,vader_base
richer,2.4,vader_base
riches,2.4,vader_base
richest,2.4,vader_base
richly,1.9,vader_base
richness,2.2,vader_base
richnesses,2.1,vader_base
richweed,0.1,vader_base
richweeds,-0.1,vader_base
ridiculed,-1.5,vader_base
ridiculer,-1.6,vader_base
ridiculers,-1.6,vader_base
ridicules,-1.8,vader_base
ridiculing,-1.8,vader_base
ridiculously,-1.4,vader_base
ridiculousness,-1.1,vader_base
ridiculousnesses,-1.6,vader_base
rig,-0.5,vader_base
rigged,-1.5,vader_base
rigidification,-1.1,vader_base
rigidifications,-0.8,vader_base
rigidified,-0.7,vader_base
rigidifies,-0.6,vader_base
rigidify,-0.3,vader_base
rigidities,-0.7,vader_base
rigidity,-0.7,vader_base
rigidly,-0.7,vader_base
rigidness,-0.3,vader_base
rigorously,-0.4,vader_base
riots,-2.3,vader_base
risked,-0.9,vader_base
risker,-0.8,vader_base
riskier,-1.4,vader_base
riskiest,-1.5,vader_base
riskily,-0.7,vader_base
riskinesses,-1.6,vader_base
risking,-1.3,vader_base
riskless,1.3,vader_base
robber,-2.6,vader_base
robed,-0.7,vader_base
robing,-1.5,vader_base
robs,-2.0,vader_base
rofl,2.7,vader_base
roflcopter,2.1,vader_base
roflmao,2.5,vader_base
romanced,2.2,vader_base
romancer,1.3,vader_base
romancers,1.7,vader_base
romances,1.3,vader_base
romancing,2.0,vader_base
romantically,1.8,vader_base
romanticise,1.7,vader_base
romanticised,1.7,vader_base
romanticises,1.3,vader_base
romanticising,2.7,vader_base
romanticism,2.2,vader_base
romanticisms,2.1,vader_base
romanticist,1.9,vader_base
romanticists,1.3,vader_base
romanticization,1.5,vader_base
romanticizations,2.0,vader_base
romanticize,1.8,vader_base
romanticized,0.9,vader_base
romanticizes,1.8,vader_base
romanticizing,1.2,vader_base
romantics,1.9,vader_base
rotfl,2.6,vader_base
rotflmao,2.8,vader_base
rotflmfao,2.5,vader_base
rotflol,3.0,vader_base
rotgl,2.9,vader_base
rotglmao,1.8,vader_base
rudely,-2.2,vader_base
rudeness,-1.5,vader_base
ruder,-2.1,vader_base
ruderal,-0.8,vader_base
ruderals,-0.4,vader_base
rudesby,-2.0,vader_base
rudest,-2.5,vader_base
ruinable,-1.6,vader_base
ruinate,-2.8,vader_base
ruinated,-1.5,vader_base
ruinates,-1.5,vader_base
ruinating,-1.5,vader_base
ruination,-2.7,vader_base
ruinations,-1.6,vader_base
ruined,-2.1,vader_base
ruiner,-2.0,vader_base
ruing,-1.6,vader_base
ruining,-1.0,vader_base
ruinous,-2.7,vader_base
ruinously,-2.6,vader_base
ruinousness,-1.0,vader_base
ruins,-1.9,vader_base
s:,-1.1,vader_base
sadden,-2.6,vader_base
saddened,-2.4,vader_base
saddening,-2.2,vader_base
saddens,-1.9,vader_base
sadder,-2.4,vader_base
saddest,-3.0,vader_base
sadly,-1.8,vader_base
safecracker,-0.7,vader_base
safecrackers,-0.9,vader_base
safecracking,-0.9,vader_base
safecrackings,-0.7,vader_base
safeguarded,1.5,vader_base
safeguarding,1.1,vader_base
safeguards,1.4,vader_base
safekeeping,1.4,vader_base
safelight,1.1,vader_base
safelights,0.8,vader_base
safely,2.2,vader_base
safeness,1.5,vader_base
safer,1.8,vader_base
safes,0.4,vader_base
safest,1.7,vader_base
safeties,1.5,vader_base
safetyman,0.3,vader_base
salient,1.1,vader_base
sapfu,-1.1,vader_base
sappy,-1.0,vader_base
sarcasm,-0.9,vader_base
sarcasms,-0.9,vader_base
sarcastic,-1.0,vader_base
sarcastically,-1.1,vader_base
satisfactions,2.1,vader_base
satisfactoriness,1.5,vader_base
satisfiable,1.9,vader_base
satisfied,1.8,vader_base
satisfies,1.8,vader_base
satisfying,2.0,vader_base
satisfyingly,1.9,vader_base
savaged,-2.0,vader_base
savagely,-2.2,vader_base
savageness,-2.6,vader_base
savagenesses,-0.9,vader_base
savageries,-1.9,vader_base
savagery,-2.5,vader_base
savages,-2.4,vader_base
saved,1.8,vader_base
scams,-2.8,vader_base
scandals,-2.2,vader_base
scapegoats,-1.4,vader_base
scarecrow,-0.8,vader_base
scarecrows,-0.7,vader_base
scaremonger,-2.1,vader_base
scaremongers,-2.0,vader_base
scarer,-1.7,vader_base
scarers,-1.3,vader_base
scares,-1.4,vader_base
scarey,-1.7,vader_base
scaring,-1.9,vader_base
sceptic,-1.0,vader_base
sceptical,-1.2,vader_base
scepticism,-0.8,vader_base
sceptics,-0.7,vader_base
scornful,-1.8,vader_base
screamed,-1.3,vader_base
screamers,-1.5,vader_base
screaming,-1.6,vader_base
screams,-1.2,vader_base
screwball,-0.2,vader_base
screwballs,-0.3,vader_base
screwbean,0.3,vader_base
screwdriver,0.3,vader_base
screwdrivers,0.1,vader_base
screwed,-2.2,vader_base
screwed up,-1.5,vader_base
screwer,-1.2,vader_base
screwers,-0.5,vader_base
screwier,-0.6,vader_base
screwiest,-2.0,vader_base
screwiness,-0.5,vader_base
screwing,-0.9,vader_base
screwlike,0.1,vader_base
screws,-1.0,vader_base
screwup,-1.7,vader_base
screwups,-1.0,vader_base
screwworm,-0.4,vader_base
screwworms,-0.1,vader_base
screwy,-1.4,vader_base
scrumptious,2.1,vader_base
scrumptiously,1.5,vader_base
scumbag,-3.2,vader_base
secured,1.7,vader_base
securely,1.4,vader_base
securement,1.1,vader_base
secureness,1.4,vader_base
securer,1.5,vader_base
securers,0.6,vader_base
secures,1.3,vader_base
securest,2.6,vader_base
securing,1.3,vader_base
securities,1.2,vader_base
securitizations,0.1,vader_base
securitized,1.4,vader_base
securitizes,1.6,vader_base
securitizing,0.7,vader_base
security,1.4,vader_base
sedition,-1.8,vader_base
seditious,-1.7,vader_base
seduced,-1.5,vader_base
self-confident,2.5,vader_base
selfishly,-1.4,vader_base
selfishness,-1.7,vader_base
selfishnesses,-2.0,vader_base
sentenced,-0.1,vader_base
sentences,0.2,vader_base
sentencing,-0.6,vader_base
sentimentalise,1.2,vader_base
sentimentalised,0.8,vader_base
sentimentalising,0.4,vader_base
sentimentalism,1.0,vader_base
sentimentalisms,0.4,vader_base
sentimentalist,0.8,vader_base
sentimentalists,0.7,vader_base
sentimentalities,0.9,vader_base
sentimentality,1.2,vader_base
sentimentalization,1.2,vader_base
sentimentalizations,0.4,vader_base
sentimentalize,0.8,vader_base
sentimentalized,1.1,vader_base
sentimentalizes,1.1,vader_base
sentimentalizing,0.8,vader_base
sentimentally,1.9,vader_base
serene,2.0,vader_base
sete,2.8,vader_base
severed,-1.5,vader_base
severeness,-1.0,vader_base
severer,-1.6,vader_base
severest,-1.5,vader_base
sexy,2.4,vader_base
sfete,2.7,vader_base
sgtm,2.4,vader_base
shakeable,-0.3,vader_base
shakedown,-1.2,vader_base
shakedowns,-1.4,vader_base
shaken,-0.3,vader_base
shakeouts,-0.8,vader_base
shakers,0.3,vader_base
shakeups,-0.5,vader_base
shakier,-0.9,vader_base
shakiest,-1.2,vader_base
shakily,-0.7,vader_base
shakiness,-0.7,vader_base
shaking,-0.7,vader_base
shamed,-2.6,vader_base
shamefaced,-2.3,vader_base
shamefacedly,-1.9,vader_base
shamefacedness,-2.0,vader_base
shamefast,-1.0,vader_base
shamefully,-1.9,vader_base
shamefulness,-2.4,vader_base
shamefulnesses,-2.3,vader_base
shamelessly,-1.4,vader_base
shamelessness,-1.4,vader_base
shamelessnesses,-2.0,vader_base
shames,-1.7,vader_base
shared,1.4,vader_base
shares,1.2,vader_base
sharing,1.8,vader_base
shattered,-2.1,vader_base
shit,-2.6,vader_base
shitake,-0.3,vader_base
shitakes,-1.1,vader_base
shithead,-3.1,vader_base
shitheads,-2.6,vader_base
shits,-2.1,vader_base
shittah,0.1,vader_base
shitted,-1.7,vader_base
shittier,-2.1,vader_base
shittiest,-3.4,vader_base
shittim,-0.6,vader_base
shittimwood,-0.3,vader_base
shitting,-1.8,vader_base
shitty,-2.6,vader_base
shockable,-1.0,vader_base
shocked,-1.3,vader_base
shocker,-0.6,vader_base
shockers,-1.1,vader_base
shockingly,-0.7,vader_base
shockproof,1.3,vader_base
shocks,-1.6,vader_base
shook,-0.4,vader_base
short-sighted,-1.2,vader_base
short-sightedness,-1.1,vader_base
shortages,-0.6,vader_base
shrew,-0.9,vader_base
shyer,-0.8,vader_base
shying,-0.9,vader_base
shylock,-2.1,vader_base
shylocked,-0.7,vader_base
shylocking,-1.5,vader_base
shylocks,-1.4,vader_base
shyly,-0.7,vader_base
shyness,-1.3,vader_base
shynesses,-1.2,vader_base
shyster,-1.6,vader_base
shysters,-0.9,vader_base
sickened,-2.5,vader_base
sickener,-2.2,vader_base
sickeners,-2.2,vader_base
sickeningly,-2.1,vader_base
sickens,-2.0,vader_base
silencing,-0.5,vader_base
sillibub,-0.1,vader_base
sillier,1.0,vader_base
sillies,0.8,vader_base
silliest,0.8,vader_base
sillily,-0.1,vader_base
sillimanite,0.1,vader_base
sillimanites,0.2,vader_base
silliness,-0.9,vader_base
sillinesses,-1.2,vader_base
sincerely,2.1,vader_base
sincereness,1.8,vader_base
sincerer,2.0,vader_base
sincerest,2.0,vader_base
sincerities,1.5,vader_base
sinful,-2.6,vader_base
singleminded,1.2,vader_base
sins,-2.0,vader_base
skeptically,-1.2,vader_base
skepticisms,-1.2,vader_base
skeptics,-0.4,vader_base
slashed,-0.9,vader_base
slashes,-0.8,vader_base
slashing,-1.1,vader_base
slavery,-3.8,vader_base
slaw,2.1,vader_base
sleeplessness,-1.6,vader_base
slicker,0.4,vader_base
slickest,0.3,vader_base
slut,-2.8,vader_base
sluts,-2.7,vader_base
sluttier,-2.7,vader_base
sluttiest,-3.1,vader_base
sluttish,-2.2,vader_base
sluttishly,-2.1,vader_base
sluttishness,-2.5,vader_base
sluttishnesses,-2.0,vader_base
slutty,-2.3,vader_base
smartass,-2.1,vader_base
smartasses,-1.7,vader_base
smarted,0.7,vader_base
smartened,1.5,vader_base
smartening,1.7,vader_base
smartens,1.5,vader_base
smarter,2.0,vader_base
smartest,3.0,vader_base
smartie,1.3,vader_base
smarties,1.7,vader_base
smarting,-0.7,vader_base
smartly,1.5,vader_base
smartness,2.0,vader_base
smartnesses,1.5,vader_base
smarts,1.6,vader_base
smartweed,0.2,vader_base
smartweeds,0.1,vader_base
smarty,1.1,vader_base
smh,-1.3,vader_base
smilax,0.6,vader_base
smilaxes,0.3,vader_base
smiled,2.5,vader_base
smileless,-1.4,vader_base
smiler,1.7,vader_base
smiles,2.1,vader_base
smiley,1.7,vader_base
smileys,1.5,vader_base
smiling,2.0,vader_base
smilingly,2.3,vader_base
smog,-1.2,vader_base
smother,-1.8,vader_base
smothered,-0.9,vader_base
smothering,-1.4,vader_base
smothers,-1.9,vader_base
smothery,-1.1,vader_base
smug,0.8,vader_base
smugger,-1.0,vader_base
smuggest,-1.5,vader_base
smuggle,-1.6,vader_base
smuggled,-1.5,vader_base
smuggler,-2.1,vader_base
smugglers,-1.4,vader_base
smuggles,-1.7,vader_base
smugly,0.2,vader_base
smugness,-1.4,vader_base
smugnesses,-1.7,vader_base
snafu,-2.5,vader_base
snob,-2.0,vader_base
snobbery,-2.0,vader_base
snobbier,-0.7,vader_base
snobbiest,-0.5,vader_base
snobbily,-1.6,vader_base
snobbish,-0.9,vader_base
snobbishly,-1.2,vader_base
snobbishness,-1.1,vader_base
snobbishnesses,-1.7,vader_base
snobbism,-1.0,vader_base
snobbisms,-0.3,vader_base
snobby,-1.7,vader_base
snobs,-1.4,vader_base
snubbed,-2.0,vader_base
snubbing,-0.9,vader_base
snubs,-2.1,vader_base
sob,-1.0,vader_base
sobbed,-1.9,vader_base
sobbing,-1.6,vader_base
sobs,-2.5,vader_base
sociabilities,1.2,vader_base
sociability,1.1,vader_base
sociable,1.9,vader_base
sociableness,1.5,vader_base
sociably,1.6,vader_base
sok,1.3,vader_base
solemnified,-0.5,vader_base
solemnifies,-0.5,vader_base
solemnify,0.3,vader_base
solemnifying,0.1,vader_base
solemnities,0.3,vader_base
solemnity,-1.1,vader_base
solemnization,0.7,vader_base
solemnize,0.3,vader_base
solemnized,-0.7,vader_base
solemnizes,0.6,vader_base
solemnizing,-0.6,vader_base
solemnly,0.8,vader_base
solutions,0.7,vader_base
solved,1.1,vader_base
solves,1.1,vader_base
solving,1.4,vader_base
somber,-1.8,vader_base
son-of-a-bitch,-2.7,vader_base
soothed,0.5,vader_base
sophisticated,2.6,vader_base
sorrowed,-2.4,vader_base
sorrower,-2.3,vader_base
sorrowful,-2.2,vader_base
sorrowfully,-2.3,vader_base
sorrowfulness,-2.5,vader_base
sorrowing,-1.7,vader_base
sorrows,-1.6,vader_base
sorry,-0.3,vader_base
soulmate,2.9,vader_base
spammer,-2.2,vader_base
spammers,-1.6,vader_base
spamming,-2.1,vader_base
sparkle,1.8,vader_base
sparkles,1.3,vader_base
spirit,0.7,vader_base
spiritless,-1.3,vader_base
spited,-2.4,vader_base
spiteful,-1.9,vader_base
spitefully,-2.3,vader_base
spitefulness,-1.5,vader_base
spitefulnesses,-2.3,vader_base
spites,-1.4,vader_base
splendent,2.7,vader_base
